transaction_id,amount,payment_method,merchant_category,transaction_hour,is_weekend,customer_age_days,customer_avg_amount,amount_deviation,transactions_last_10min,transactions_last_1h,transactions_last_24h,device_age_days,device_transaction_count,location_distance_km,ip_risk_score,failed_attempts_24h,previous_fraud_count,chargeback_history,account_velocity_score,fraud
TX_098741,1834.94,CARD,Food,13,0,1556,357.64,5.12,2,4,11,585,18,36.26,0.161,0,0,0,0.154,0
TX_098742,744.19,CARD,Travel,9,0,928,598.27,1.24,1,5,17,709,15,81.68,0.204,1,0,0,0.049,0
TX_098743,1094.65,CARD,Food,14,0,422,414.31,2.64,0,2,11,912,22,0.49,0.245,0,0,0,0.17,0
TX_098744,302.57,UPI,Food,20,0,1684,1249.22,0.24,2,8,18,215,21,154.03,0.335,0,0,1,0.084,0
TX_098745,409.75,UPI,Gaming,2,0,1419,976.48,0.42,0,1,13,140,17,244.82,0.264,1,0,0,0.329,0
TX_098746,630.01,UPI,Grocery,11,0,1682,403.07,1.56,2,4,6,479,18,307.06,0.275,2,0,0,0.049,0
TX_098747,3333.65,UPI,Gaming,22,0,1691,815.11,4.08,1,5,9,316,16,18.84,0.098,0,1,0,0.389,0
TX_098748,1374.64,CARD,Services,3,1,894,660.73,2.08,1,4,14,1172,18,68.51,0.364,1,0,0,0.34,0
TX_098749,517.99,CARD,Travel,9,1,1484,565.73,0.91,3,3,12,196,26,248.9,0.143,0,0,0,0.259,0
TX_098750,768.31,UPI,Food,8,0,1170,460.31,1.67,0,2,8,880,18,108.1,0.386,0,0,0,0.266,0
TX_098751,4443.16,CARD,Food,10,0,8,309.09,14.33,4,6,16,564,24,71.02,0.256,1,0,0,0.668,0
TX_098752,2247.8,UPI,Grocery,9,0,733,319.51,7.01,1,8,21,492,11,264.91,0.162,0,1,0,0.596,0
TX_098753,403.36,UPI,Fashion,16,0,958,1362.9,0.3,2,7,14,665,19,5.8,0.09,0,0,0,0.194,0
TX_098754,1279.76,UPI,Gaming,16,1,1483,584.28,2.19,4,9,17,929,18,14.36,0.301,0,0,0,0.115,0
TX_098755,1261.97,CARD,Electronics,15,1,1837,378.75,3.32,2,5,16,183,16,6.41,0.256,0,0,0,0.417,0
TX_098756,2357.74,CARD,Food,23,0,998,709.73,3.32,1,2,9,1214,21,87.82,0.175,0,0,0,0.362,0
TX_098757,348.58,CARD,Electronics,6,0,693,578.61,0.6,1,5,12,1067,18,1673.29,0.342,0,0,0,0.902,1
TX_098758,692.38,NETBANKING,Grocery,5,0,1506,2093.71,0.33,1,2,7,865,16,258.84,0.186,1,0,0,0.171,0
TX_098759,3062.21,UPI,Grocery,16,1,1154,585.61,5.22,2,7,14,1360,16,360.3,0.218,0,0,0,0.423,0
TX_098760,2375.85,CARD,Electronics,8,0,165,160.85,14.68,14,21,58,69,24,82.74,0.075,1,0,0,0.826,1
TX_098761,609.03,WALLET,Grocery,20,0,1336,284.07,2.14,1,5,14,1337,27,60.49,0.436,1,1,0,0.304,0
TX_098762,1748.9,UPI,Grocery,9,1,1643,736.81,2.37,2,3,13,726,17,120.78,0.252,0,0,0,0.133,0
TX_098763,698.23,UPI,Services,7,1,1640,829.88,0.84,1,6,15,538,17,82.44,0.137,0,0,0,0.135,0
TX_098764,1609.74,WALLET,Services,16,0,1521,781.73,2.06,5,9,19,1425,21,140.68,0.116,1,0,0,0.599,0
TX_098765,2397.34,NETBANKING,Electronics,18,0,1352,2374.33,1.01,5,6,14,1018,17,68.26,0.274,0,0,0,0.096,0
TX_098766,534.87,UPI,Grocery,4,0,68,552.67,0.97,1,4,12,1015,17,7.79,0.146,1,0,0,0.155,0
TX_098767,764.39,NETBANKING,Services,22,0,741,475.89,1.6,3,5,13,708,23,174.31,0.115,0,0,0,0.092,0
TX_098768,1212.18,CARD,Services,1,0,888,670.65,1.8,1,7,18,1478,26,3.8,0.088,0,0,0,0.316,0
TX_098769,671.54,WALLET,Electronics,2,1,1263,636.6,1.05,2,5,9,25,17,3.7,0.107,0,0,0,0.137,0
TX_098770,596.21,NETBANKING,Food,3,0,1315,169.32,3.5,1,5,11,886,20,63.73,0.157,1,0,0,0.198,0
TX_098771,1569.92,UPI,Travel,20,1,1965,1978.65,0.79,1,5,19,653,22,10.92,0.168,0,0,0,0.175,0
TX_098772,3229.36,UPI,Electronics,11,0,331,1120.56,2.88,11,24,62,866,24,13.53,0.164,1,2,1,0.782,1
TX_098773,613.52,CARD,Gaming,8,0,1164,297.01,2.06,2,10,21,635,22,46.74,0.141,1,0,0,0.25,0
TX_098774,518.5,CARD,Travel,10,1,330,1021.32,0.51,1,4,12,422,26,21.15,0.216,0,0,0,0.309,0
TX_098775,474.54,NETBANKING,Food,22,0,1032,1177.18,0.4,2,6,15,1434,19,5.75,0.051,0,0,0,0.071,0
TX_098776,1001.5,UPI,Food,15,0,725,377.15,2.65,2,7,12,266,15,67.17,0.373,1,0,0,0.257,0
TX_098777,4205.08,NETBANKING,Fashion,4,0,1674,868.44,4.84,2,2,7,1,4,26.64,0.2,7,0,0,0.956,1
TX_098778,736.11,UPI,Gaming,12,0,1524,792.55,0.93,2,5,16,1415,20,194.15,0.241,0,0,0,0.178,0
TX_098779,4120.04,NETBANKING,Services,20,0,1594,554.33,7.42,1,4,12,38,24,11.43,0.577,1,0,0,0.661,0
TX_098780,675.79,CARD,Food,10,1,1595,782.68,0.86,3,5,13,250,29,31.15,0.082,0,0,0,0.118,0
TX_098781,295.76,UPI,Food,13,0,1955,1168.53,0.25,2,3,10,262,27,16.6,0.103,0,0,0,0.327,0
TX_098782,6046.12,WALLET,Grocery,10,0,1070,666.95,9.05,1,4,14,910,21,21.28,0.054,0,0,0,0.782,0
TX_098783,952.61,CARD,Fashion,11,1,1276,169.44,5.59,2,7,13,1177,25,85.21,0.064,0,0,0,0.074,0
TX_098784,2825.89,UPI,Services,9,0,334,507.05,5.56,2,2,9,1451,13,77.31,0.226,0,0,0,0.367,0
TX_098785,2495.44,UPI,Fashion,21,0,1531,669.18,3.72,1,4,14,731,26,6.57,0.29,0,0,0,0.455,0
TX_098786,2089.6,NETBANKING,Fashion,17,1,599,528.23,3.95,5,8,15,655,23,28.6,0.376,0,0,0,0.178,0
TX_098787,873.22,CARD,Gaming,3,0,1441,1299.16,0.67,0,4,14,1222,14,5.6,0.1,0,0,0,0.203,0
TX_098788,1679.12,NETBANKING,Fashion,16,0,1515,651.98,2.57,1,4,13,418,26,44.06,0.111,0,0,0,0.227,0
TX_098789,861.03,NETBANKING,Travel,2,0,391,649.55,1.32,4,7,13,528,25,11.59,0.241,3,0,0,0.504,0
TX_098790,272.33,UPI,Travel,12,0,805,721.56,0.38,3,5,12,123,18,14.58,0.224,0,0,0,0.127,0
TX_098791,762.22,UPI,Gaming,1,0,1814,261.55,2.9,2,7,16,335,23,20.22,0.16,2,0,0,0.314,0
TX_098792,2441.66,UPI,Grocery,3,0,957,354.5,6.87,0,4,11,1418,29,17.56,0.088,0,0,0,0.213,0
TX_098793,3180.53,CARD,Electronics,1,0,100,350.31,9.05,1,5,13,505,12,110.57,0.124,2,0,1,0.167,0
TX_098794,3192.81,CARD,Fashion,4,0,522,1130.21,2.82,0,1,2,1012,17,11.45,0.131,1,0,0,0.156,0
TX_098795,1079.48,UPI,Travel,3,0,1487,339.7,3.17,1,5,11,312,21,45.63,0.215,0,0,0,0.579,0
TX_098796,3898.12,UPI,Food,20,0,538,199.41,19.45,0,5,15,1253,23,89.32,0.108,0,0,1,0.36,0
TX_098797,412.83,UPI,Gaming,6,0,513,543.41,0.76,3,6,16,1208,28,1.33,0.062,0,0,0,0.229,0
TX_098798,15673.47,CARD,Electronics,13,1,726,1035.48,15.12,3,7,12,1334,10,62.49,0.294,0,0,0,0.31,0
TX_098799,1065.24,UPI,Travel,3,0,321,806.05,1.32,1,2,14,1440,23,12.13,0.267,0,0,0,0.116,0
TX_098800,1204.3,UPI,Travel,5,0,159,205.31,5.84,2,5,19,212,11,161.38,0.302,0,0,0,0.526,0
TX_098801,330.13,UPI,Travel,17,1,1785,945.11,0.35,2,5,13,123,16,64.59,0.119,1,0,1,0.314,0
TX_098802,685.41,CARD,Travel,16,0,1817,2160.15,0.32,0,2,13,547,25,5.76,0.1,1,0,0,0.266,0
TX_098803,2230.8,UPI,Gaming,12,0,631,1351.3,1.65,2,4,6,1303,20,38.44,0.097,0,0,0,0.147,0
TX_098804,1839.59,UPI,Gaming,2,0,1033,567.19,3.24,2,4,12,284,23,68.54,0.192,0,0,0,0.123,0
TX_098805,261.91,CARD,Grocery,18,0,1893,454.57,0.57,1,2,11,1062,16,64.55,0.032,2,0,0,0.206,0
TX_098806,1496.96,UPI,Gaming,7,0,1394,1480.74,1.01,2,4,12,1350,14,159.27,0.109,0,0,0,0.256,0
TX_098807,206.5,UPI,Grocery,6,0,1719,740.75,0.28,0,1,12,829,28,83.96,0.091,0,0,0,0.505,0
TX_098808,3750.91,CARD,Travel,2,1,808,443.41,8.44,0,7,11,512,23,4.71,0.024,1,0,0,0.381,0
TX_098809,10450.05,UPI,Grocery,10,0,527,1738.28,6.01,1,3,13,1016,15,7.15,0.107,0,0,0,0.768,1
TX_098810,390.97,NETBANKING,Services,21,0,57,261.5,1.49,2,10,13,1208,21,410.24,0.215,1,0,1,0.278,0
TX_098811,1358.07,UPI,Services,6,1,1856,696.18,1.95,1,5,15,231,20,20.34,0.203,0,0,0,0.227,0
TX_098812,267.24,NETBANKING,Services,17,1,216,1232.78,0.22,3,4,8,695,17,158.56,0.323,0,0,0,0.449,0
TX_098813,702.07,UPI,Grocery,7,0,1770,1529.45,0.46,2,10,18,1287,29,15.96,0.151,2,0,0,0.18,0
TX_098814,1410.23,WALLET,Fashion,1,1,663,1020.96,1.38,2,4,8,767,22,140.21,0.154,1,0,0,0.194,0
TX_098815,1217.36,CARD,Food,3,0,771,702.38,1.73,1,4,13,617,17,1.78,0.147,0,0,0,0.304,0
TX_098816,1496.66,CARD,Services,7,0,362,419.62,3.56,0,2,9,1175,20,43.86,0.088,0,0,0,0.102,0
TX_098817,1313.98,UPI,Grocery,18,1,1968,1136.77,1.15,1,8,18,1143,28,134.43,0.109,0,0,0,0.305,0
TX_098818,1578.29,CARD,Gaming,4,0,550,391.88,4.02,3,7,16,789,26,18.73,0.124,0,0,0,0.206,0
TX_098819,588.1,UPI,Services,3,0,1387,119.51,4.88,2,5,12,463,19,62.25,0.16,0,0,0,0.237,0
TX_098820,916.73,CARD,Grocery,13,1,1556,495.16,1.85,2,8,18,19,20,113.0,0.431,0,0,1,0.199,0
TX_098821,1141.51,CARD,Travel,3,1,1362,327.97,3.47,1,3,13,119,17,28.28,0.204,0,0,0,0.529,0
TX_098822,919.01,UPI,Fashion,19,0,201,1283.22,0.72,4,7,19,886,26,135.21,0.456,1,0,0,0.17,0
TX_098823,16423.29,NETBANKING,Electronics,1,0,614,540.11,30.35,1,5,15,950,21,89.97,0.178,0,0,0,0.323,0
TX_098824,1203.23,CARD,Electronics,12,0,1450,282.56,4.24,0,5,10,523,22,101.72,0.12,0,0,0,0.395,0
TX_098825,276.01,UPI,Travel,10,0,1916,1026.11,0.27,2,5,9,433,20,57.17,0.071,1,0,0,0.231,0
TX_098826,369.59,UPI,Electronics,12,1,1527,320.42,1.15,4,5,8,806,18,18.04,0.054,0,0,0,0.217,0
TX_098827,1402.94,UPI,Food,4,0,632,261.79,5.34,2,10,15,1427,17,2.36,0.035,0,0,0,0.264,0
TX_098828,971.92,UPI,Travel,5,0,637,173.59,5.57,1,5,15,924,23,24.64,0.609,0,0,0,0.057,0
TX_098829,920.13,NETBANKING,Fashion,5,0,1048,779.2,1.18,3,3,11,145,21,13.31,0.098,0,0,0,0.439,0
TX_098830,230.34,UPI,Electronics,22,1,580,608.99,0.38,1,2,9,1227,19,45.05,0.256,2,0,0,0.288,0
TX_098831,279.11,UPI,Fashion,23,0,1967,74.56,3.69,1,5,13,1416,17,68.51,0.298,0,1,0,0.121,0
TX_098832,357.97,NETBANKING,Grocery,20,1,1745,499.77,0.71,3,6,15,779,15,24.58,0.555,0,0,0,0.534,0
TX_098833,411.51,UPI,Fashion,1,0,929,312.72,1.31,3,5,13,1381,25,28.33,0.387,1,0,0,0.356,0
TX_098834,288.11,CARD,Travel,19,0,334,1114.3,0.26,3,6,13,722,17,142.91,0.355,0,1,0,0.536,0
TX_098835,2206.96,UPI,Electronics,14,1,421,378.98,5.81,3,8,16,530,14,234.81,0.011,0,0,0,0.446,0
TX_098836,1304.87,UPI,Food,5,0,1763,819.11,1.59,2,8,20,796,19,172.03,0.193,0,0,0,0.087,0
TX_098837,2577.4,WALLET,Gaming,14,1,236,1435.63,1.79,3,6,14,947,14,124.31,0.082,0,0,0,0.089,0
TX_098838,4189.44,UPI,Services,6,0,1616,194.36,21.44,1,4,10,381,23,211.56,0.102,1,0,0,0.546,0
TX_098839,1393.51,UPI,Food,14,0,1474,234.39,5.92,0,0,11,712,16,26.54,0.162,0,0,1,0.171,0
TX_098840,501.06,UPI,Services,10,0,285,587.01,0.85,1,7,15,688,23,37.72,0.156,0,0,0,0.108,0
TX_098841,2438.44,UPI,Services,22,1,1646,1289.5,1.89,2,7,15,678,19,87.38,0.213,0,0,0,0.081,0
TX_098842,287.3,UPI,Food,19,1,59,631.6,0.45,5,9,15,67,21,30.45,0.101,1,0,0,0.191,0
TX_098843,630.11,NETBANKING,Fashion,10,0,1621,631.65,1.0,3,6,13,525,16,70.04,0.647,0,0,0,0.383,0
TX_098844,874.88,WALLET,Grocery,19,1,309,704.33,1.24,1,3,10,672,19,76.68,0.307,2,0,0,0.343,0
TX_098845,1323.64,CARD,Electronics,9,0,989,596.79,2.21,1,5,12,1315,24,240.13,0.161,0,0,0,0.379,0
TX_098846,3585.82,NETBANKING,Fashion,8,0,414,1581.32,2.27,1,2,10,1015,12,105.37,0.242,1,0,0,0.072,0
TX_098847,454.83,UPI,Food,6,0,667,443.09,1.02,1,5,15,1327,17,231.82,0.16,1,0,0,0.2,0
TX_098848,284.37,UPI,Grocery,16,0,1459,1046.33,0.27,1,7,18,885,16,42.06,0.052,0,0,0,0.226,0
TX_098849,5097.84,UPI,Fashion,1,1,551,811.83,6.27,1,5,13,1012,21,99.74,0.139,2,0,0,0.605,0
TX_098850,3010.11,UPI,Electronics,11,0,1512,2167.91,1.39,1,4,8,829,21,57.67,0.221,0,0,0,0.326,0
TX_098851,22149.47,NETBANKING,Grocery,17,0,578,297.76,74.14,0,3,6,258,14,75.81,0.109,1,0,0,0.153,0
TX_098852,235.96,NETBANKING,Gaming,2,1,498,427.22,0.55,3,6,18,1468,25,86.09,0.648,1,0,0,0.48,0
TX_098853,1277.7,UPI,Food,19,0,865,530.18,2.41,2,3,8,804,18,278.42,0.18,2,0,0,0.406,0
TX_098854,254.37,UPI,Travel,10,0,1435,910.96,0.28,4,6,12,497,23,3.59,0.171,1,0,0,0.084,0
TX_098855,5683.36,NETBANKING,Fashion,11,1,245,758.37,7.48,3,6,9,1361,19,3.76,0.435,0,0,1,0.113,0
TX_098856,170.76,UPI,Services,14,0,1768,825.0,0.21,1,5,17,814,17,49.77,0.328,1,1,0,0.234,0
TX_098857,421.81,WALLET,Gaming,2,0,1439,2474.9,0.17,2,5,15,891,30,23.31,0.224,1,0,0,0.143,0
TX_098858,1474.25,UPI,Gaming,16,1,1322,743.36,1.98,3,5,11,615,24,173.47,0.09,1,0,0,0.252,0
TX_098859,1259.91,NETBANKING,Travel,18,0,1171,1060.79,1.19,3,8,13,1013,14,128.99,0.199,0,0,0,0.52,0
TX_098860,1056.27,UPI,Services,15,0,1710,1077.0,0.98,0,4,17,207,18,40.66,0.126,1,0,0,0.206,0
TX_098861,1722.88,UPI,Services,5,0,1689,707.11,2.43,1,4,10,166,16,38.82,0.047,0,0,0,0.729,0
TX_098862,3144.02,CARD,Fashion,16,0,967,4637.44,0.68,1,6,20,708,18,23.56,0.072,0,0,0,0.212,0
TX_098863,1682.08,NETBANKING,Food,21,0,289,334.05,5.02,2,2,11,749,19,2.05,0.103,0,0,0,0.453,0
TX_098864,731.97,UPI,Fashion,6,0,1498,1511.94,0.48,8,13,45,1166,25,38.92,0.388,0,2,0,0.922,1
TX_098865,477.31,CARD,Fashion,5,0,1527,429.49,1.11,1,5,13,790,23,34.16,0.219,1,0,0,0.572,0
TX_098866,1480.86,NETBANKING,Grocery,23,0,1695,492.04,3.0,0,3,10,885,20,6.59,0.152,4,0,0,0.213,0
TX_098867,1719.84,UPI,Food,3,0,1453,793.61,2.16,11,29,40,629,30,172.21,0.09,0,0,0,0.868,1
TX_098868,2006.48,UPI,Gaming,13,0,181,4101.9,0.49,4,7,13,942,17,11.1,0.187,0,0,0,0.441,0
TX_098869,810.83,CARD,Electronics,18,0,589,2651.11,0.31,7,7,15,721,18,23.55,0.242,1,0,0,0.305,0
TX_098870,197.22,CARD,Travel,6,0,923,154.78,1.27,3,4,11,1406,25,20.65,0.441,0,0,0,0.415,0
TX_098871,2049.58,UPI,Gaming,21,0,1103,504.95,4.05,3,6,12,279,14,112.08,0.019,1,0,0,0.323,0
TX_098872,655.52,UPI,Services,14,0,970,1075.69,0.61,2,7,15,1140,18,57.03,0.161,0,0,0,0.486,0
TX_098873,1277.23,UPI,Fashion,18,1,1573,731.86,1.74,2,3,10,18,25,70.25,0.102,0,0,0,0.204,0
TX_098874,1176.05,UPI,Fashion,19,0,1926,365.12,3.21,1,6,11,373,17,132.55,0.192,0,0,0,0.327,0
TX_098875,285.62,CARD,Food,13,0,185,608.9,0.47,1,3,11,35,21,6.47,0.114,1,0,0,0.142,0
TX_098876,1068.88,UPI,Travel,11,0,1238,479.59,2.22,2,9,18,1006,19,28.28,0.311,0,0,0,0.338,0
TX_098877,1539.43,CARD,Travel,5,0,238,1162.29,1.32,2,4,9,535,23,128.82,0.05,0,0,0,0.198,0
TX_098878,2463.31,CARD,Fashion,9,0,779,688.37,3.57,1,2,11,1002,17,97.38,0.091,0,0,0,0.38,0
TX_098879,166.81,UPI,Gaming,16,0,1941,447.81,0.37,2,3,11,1008,18,4.35,0.203,2,0,0,0.091,0
TX_098880,234.29,NETBANKING,Grocery,22,0,1189,293.43,0.8,2,5,16,962,15,152.86,0.13,1,0,0,0.212,0
TX_098881,621.43,CARD,Fashion,17,0,976,612.84,1.01,4,6,13,865,10,15.48,0.209,3,0,0,0.233,0
TX_098882,800.86,NETBANKING,Food,10,0,333,751.48,1.06,3,6,11,131,20,53.71,0.333,0,0,0,0.176,0
TX_098883,205.77,UPI,Travel,0,0,1542,364.98,0.56,1,7,15,1154,24,55.54,0.351,0,0,0,0.289,0
TX_098884,571.76,UPI,Electronics,15,0,1937,1012.19,0.56,3,10,20,1146,20,11.08,0.044,3,0,0,0.073,0
TX_098885,300.56,NETBANKING,Food,16,1,569,1412.44,0.21,3,7,17,1086,22,105.87,0.239,0,0,0,0.376,0
TX_098886,347.69,CARD,Food,8,1,1139,739.83,0.47,4,7,17,1493,18,52.9,0.025,0,0,0,0.282,0
TX_098887,1146.62,UPI,Services,0,0,1319,333.27,3.43,3,8,14,673,21,112.38,0.2,1,0,0,0.533,0
TX_098888,620.93,NETBANKING,Fashion,4,0,1259,2035.14,0.3,1,3,12,59,12,13.47,0.196,0,0,0,0.097,0
TX_098889,330.19,UPI,Food,3,0,701,1097.51,0.3,0,4,9,396,20,151.66,0.055,1,1,0,0.588,0
TX_098890,2355.3,UPI,Services,1,1,1457,659.46,3.57,0,2,11,259,12,50.58,0.159,0,0,0,0.311,0
TX_098891,509.51,UPI,Grocery,10,0,919,745.38,0.68,4,7,21,441,22,156.77,0.109,0,0,1,0.255,0
TX_098892,4237.3,CARD,Food,0,1,1638,938.78,4.51,1,3,14,537,20,10.71,0.2,1,0,0,0.049,0
TX_098893,174.95,UPI,Fashion,4,0,1610,414.46,0.42,0,3,13,759,20,55.21,0.13,0,0,1,0.364,0
TX_098894,2084.67,UPI,Services,15,0,72,581.23,3.58,3,5,12,1351,24,68.14,0.312,0,0,0,0.199,0
TX_098895,1056.64,UPI,Travel,3,0,778,1624.6,0.65,1,7,15,536,11,97.69,0.211,0,1,0,0.387,0
TX_098896,807.08,UPI,Electronics,12,0,652,1403.99,0.57,3,4,19,15,21,61.7,0.085,0,0,0,0.636,0
TX_098897,866.24,UPI,Fashion,15,0,58,335.1,2.58,0,2,14,520,16,35.68,0.074,0,0,0,0.465,0
TX_098898,1046.22,UPI,Fashion,12,0,864,568.63,1.84,2,2,6,914,7,41.09,0.325,1,0,0,0.292,0
TX_098899,1271.38,CARD,Electronics,19,0,162,1207.54,1.05,1,5,12,951,18,187.3,0.291,0,0,0,0.073,0
TX_098900,3922.79,UPI,Food,1,1,791,1043.42,3.76,0,2,8,871,21,208.76,0.124,0,0,0,0.202,0
TX_098901,942.64,CARD,Gaming,15,0,1435,342.84,2.74,2,5,11,77,25,3.61,0.016,0,0,0,0.266,0
TX_098902,3704.81,UPI,Travel,20,0,757,270.35,13.65,1,5,14,1012,21,37.74,0.042,1,0,0,0.149,0
TX_098903,801.09,UPI,Electronics,2,1,532,1457.44,0.55,0,3,12,381,24,197.37,0.164,0,0,0,0.344,0
TX_098904,1187.45,CARD,Grocery,6,1,1290,1736.91,0.68,14,22,41,958,26,128.83,0.032,0,1,0,0.957,1
TX_098905,867.14,UPI,Travel,6,1,921,251.97,3.43,0,2,11,1054,19,48.42,0.175,0,1,0,0.445,0
TX_098906,190.55,UPI,Food,7,0,635,336.94,0.56,2,4,16,1307,21,12.27,0.181,0,0,0,0.036,0
TX_098907,490.71,CARD,Gaming,11,0,1153,478.5,1.02,1,3,11,1311,15,71.32,0.309,0,0,0,0.199,0
TX_098908,5257.26,UPI,Gaming,11,0,646,419.45,12.5,0,5,14,374,25,46.65,0.473,1,0,0,0.073,0
TX_098909,462.23,UPI,Electronics,4,1,1373,475.34,0.97,1,5,9,1138,19,161.8,0.349,0,0,0,0.352,0
TX_098910,2426.41,NETBANKING,Food,14,0,619,626.29,3.87,0,4,9,697,12,18.14,0.199,1,0,0,0.246,0
TX_098911,125.19,CARD,Electronics,18,0,1809,422.25,0.3,1,3,7,947,15,19.61,0.113,1,0,0,0.082,0
TX_098912,731.57,WALLET,Electronics,0,0,616,681.51,1.07,2,7,13,1407,23,53.55,0.448,1,0,0,0.146,0
TX_098913,1681.17,UPI,Electronics,14,0,848,340.78,4.92,1,6,13,990,17,29.36,0.151,0,0,0,0.387,0
TX_098914,1034.23,UPI,Grocery,16,1,48,1361.25,0.76,1,4,13,887,16,30.19,0.137,0,0,0,0.163,0
TX_098915,1587.49,UPI,Food,23,0,1163,297.13,5.32,2,5,10,322,16,65.05,0.133,0,0,0,0.113,0
TX_098916,90.43,UPI,Gaming,9,0,663,383.88,0.23,1,3,10,1096,23,11.35,0.18,0,0,0,0.824,0
TX_098917,391.48,CARD,Gaming,5,0,995,907.92,0.43,2,5,18,705,22,6.82,0.486,0,0,0,0.214,0
TX_098918,583.44,UPI,Fashion,14,0,192,826.81,0.7,1,5,14,859,21,46.75,0.112,2,0,0,0.608,0
TX_098919,395.93,NETBANKING,Travel,8,0,648,1884.18,0.21,1,5,10,808,15,18.66,0.315,0,0,0,0.091,0
TX_098920,964.69,CARD,Food,16,0,197,557.32,1.73,2,3,17,1003,16,13.37,0.09,0,0,0,0.085,0
TX_098921,178.11,UPI,Grocery,4,1,606,861.69,0.21,2,5,11,1161,18,71.88,0.367,0,0,0,0.04,0
TX_098922,777.34,CARD,Food,6,1,1821,180.91,4.27,1,3,13,447,18,120.18,0.409,2,0,0,0.387,0
TX_098923,7608.91,UPI,Services,2,1,1786,2677.86,2.84,2,4,12,311,18,65.19,0.025,1,0,0,0.402,0
TX_098924,757.44,CARD,Gaming,15,0,49,282.7,2.67,3,6,13,1371,26,14.29,0.331,1,0,0,0.597,0
TX_098925,211.85,CARD,Grocery,8,0,1752,911.18,0.23,0,1,10,818,25,60.76,0.109,1,1,0,0.265,0
TX_098926,2991.66,CARD,Fashion,8,0,1811,1999.23,1.5,2,3,8,643,22,5.82,0.057,1,0,0,0.299,0
TX_098927,603.13,UPI,Services,11,0,32,1044.56,0.58,2,5,12,1018,27,38.33,0.39,0,1,0,0.231,0
TX_098928,231.76,UPI,Fashion,4,0,693,1183.65,0.2,2,3,10,404,28,52.85,0.152,2,0,0,0.273,0
TX_098929,894.15,NETBANKING,Travel,19,0,1444,713.72,1.25,2,5,14,1267,15,22.98,0.109,0,1,1,0.271,0
TX_098930,630.33,UPI,Travel,20,0,1110,731.38,0.86,2,7,17,1179,14,57.81,0.214,0,0,0,0.303,0
TX_098931,1229.61,UPI,Travel,20,1,1919,1190.96,1.03,1,4,11,1393,22,47.87,0.374,0,0,0,0.047,0
TX_098932,1121.97,CARD,Gaming,2,0,642,360.69,3.1,2,3,7,814,22,174.87,0.142,0,0,0,0.53,0
TX_098933,1826.79,UPI,Grocery,17,0,1667,587.52,3.1,0,5,9,601,22,97.03,0.052,1,0,0,0.436,0
TX_098934,1275.37,CARD,Food,5,0,835,559.15,2.28,2,5,17,36,16,19.81,0.318,0,0,1,0.438,0
TX_098935,10525.78,CARD,Grocery,7,1,335,718.35,14.63,0,4,11,330,29,8.66,0.012,2,0,0,0.303,0
TX_098936,550.41,UPI,Food,23,0,791,255.26,2.15,1,1,15,1313,19,242.29,0.168,0,0,0,0.231,0
TX_098937,278.12,UPI,Fashion,9,0,460,1001.54,0.28,3,3,13,643,22,12.47,0.127,0,0,0,0.215,0
TX_098938,426.78,CARD,Food,14,0,648,698.21,0.61,2,4,8,1153,22,123.89,0.321,0,0,0,0.25,0
TX_098939,3369.36,UPI,Services,19,0,1178,266.56,12.59,3,3,9,1043,13,219.77,0.15,0,0,0,0.38,0
TX_098940,201.77,UPI,Fashion,13,0,303,833.11,0.24,2,4,14,1007,19,2.04,0.107,2,0,0,0.111,0
TX_098941,2818.26,CARD,Fashion,19,0,1193,1631.15,1.73,5,8,11,553,14,106.13,0.191,0,0,0,0.445,0
TX_098942,9234.8,UPI,Food,1,0,739,354.72,25.96,1,3,16,324,24,57.69,0.232,0,0,0,0.151,0
TX_098943,4303.75,UPI,Fashion,20,0,593,618.31,6.95,3,3,13,1211,15,101.12,0.1,1,0,0,0.239,0
TX_098944,699.75,UPI,Grocery,15,0,1716,661.02,1.06,1,2,8,895,22,108.58,0.179,0,0,0,0.382,0
TX_098945,2111.83,UPI,Gaming,13,0,167,2424.76,0.87,3,3,9,624,17,28.36,0.123,2,0,0,0.348,0
TX_098946,2637.66,NETBANKING,Services,0,0,102,353.68,7.44,1,4,15,136,16,80.17,0.263,0,0,0,0.111,0
TX_098947,706.68,UPI,Fashion,6,1,1698,3046.96,0.23,1,7,17,1292,22,253.67,0.115,1,0,0,0.139,0
TX_098948,366.43,CARD,Gaming,17,0,1149,208.64,1.75,1,5,17,1201,16,39.57,0.281,0,0,1,0.335,0
TX_098949,1021.2,UPI,Food,19,1,818,903.79,1.13,3,5,13,138,22,41.42,0.285,2,0,0,0.072,0
TX_098950,2641.7,NETBANKING,Services,3,1,1423,206.88,12.71,0,5,11,1125,17,269.64,0.321,1,0,0,0.132,0
TX_098951,4129.75,UPI,Electronics,22,0,167,1803.2,2.29,3,6,12,823,19,4.63,0.169,2,0,0,0.449,0
TX_098952,1201.89,UPI,Electronics,1,0,671,396.67,3.02,2,5,7,683,18,180.32,0.99,5,3,0,0.88,1
TX_098953,884.38,UPI,Travel,5,1,1528,1267.44,0.7,2,4,13,562,20,22.94,0.292,2,0,0,0.218,0
TX_098954,969.4,NETBANKING,Fashion,19,0,415,371.84,2.6,2,6,11,943,27,11.93,0.377,0,1,0,0.523,0
TX_098955,7442.96,UPI,Gaming,0,1,1051,568.24,13.08,0,3,10,1084,18,6.59,0.3,0,0,0,0.07,0
